 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb).............1529


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.031
 Saturated moisture content..........(WCS)............     0.338
 First coefficient...................(ALPHA)..........     0.020
 Second coefficient..................(N)..............     1.424
 Saturated conductivity..............(CONDS).......... .1337E+01
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
 1424   2144.000       0.11543      0.24022     -0.12480     2     1
 1425   2145.000       0.11651      0.23962     -0.12311     2     1
 1426   2146.000       0.11759      0.23867     -0.12108     2     1
 1427   2147.000       0.11688      0.23739     -0.12051     2     1
 1428   2148.000       0.11682      0.23584     -0.11902     2     1
 1429   2149.000       0.11721      0.23403     -0.11683     2     1
 1430   2150.000       0.12009      0.23200     -0.11191     2     1
 1431   2151.000       0.12045      0.22984     -0.10939     2     1
 1432   2152.000       0.11862      0.22768     -0.10906     2     1
 1433   2153.000       0.11518      0.22592     -0.11074     2     1
 1434   2154.000       0.11286      0.22472     -0.11187     2     1
 1435   2155.000       0.11016      0.22361     -0.11345     2     1
 1436   2156.000       0.10780      0.22302     -0.11521     2     1
 1437   2157.000       0.10677      0.22252     -0.11575     2     1
 1438   2158.000       0.13807      0.22216     -0.08409     2     1
 1439   2159.000       0.20943      0.26026     -0.05084     2     1
 1440   2160.000       0.19515      0.27118     -0.07603     2     1
 1441   2161.000       0.18929      0.27044     -0.08115     2     1
 1442   2162.000       0.18554      0.26965     -0.08410     2     1
 1443   2163.000       0.18272      0.26900     -0.08628     2     1
 1444   2164.000       0.18045      0.26833     -0.08788     2     1
 1445   2165.000       0.17804      0.26760     -0.08956     2     1
 1446   2166.000       0.17634      0.26670     -0.09036     2     1
 1447   2167.000       0.17478      0.26577     -0.09099     2     1
 1448   2168.000       0.17385      0.26480     -0.09095     2     1
 1449   2169.000       0.17293      0.26369     -0.09076     2     1
 1450   2170.000       0.16924      0.26225     -0.09301     2     1
 1451   2171.000       0.16071      0.26043     -0.09972     2     1
 1452   2172.000       0.15166      0.25823     -0.10657     2     1
 1453   2173.000       0.14352      0.25585     -0.11233     2     1
 1454   2174.000       0.13753      0.25350     -0.11596     2     1
 1455   2175.000       0.13184      0.25110     -0.11926     2     1
 1456   2176.000       0.12648      0.24876     -0.12228     2     1
 1457   2177.000       0.12246      0.24658     -0.12413     2     1
 1458   2178.000       0.11849      0.24465     -0.12617     2     1
 1459   2179.000       0.11485      0.24307     -0.12822     2     1
 1460   2180.000       0.11258      0.24197     -0.12939     2     1
 1461   2181.000       0.11091      0.24126     -0.13036     2     1
 1462   2182.000       0.11032      0.24066     -0.13035     2     1
 1463   2183.000       0.10980      0.24007     -0.13027     2     1
 1464   2184.000       0.10886      0.23946     -0.13060     2     1
 1465   2185.000       0.10835      0.23888     -0.13053     2     1
 1466   2186.000       0.10784      0.23835     -0.13050     2     1
 1467   2187.000       0.10777      0.23785     -0.13008     2     1
 1468   2188.000       0.10755      0.23741     -0.12986     2     1
 1469   2189.000       0.10711      0.23701     -0.12990     2     1
 1470   2190.000       0.10639      0.23643     -0.13005     2     1
 1471   2191.000       0.10617      0.23591     -0.12975     2     1
 1472   2192.000       0.10631      0.23542     -0.12912     2     1
 1473   2193.000       0.10680      0.23496     -0.12816     2     1
 1474   2194.000       0.10702      0.23445     -0.12743     2     1
 1475   2195.000       0.10724      0.23392     -0.12668     2     1
 1476   2196.000       0.10746      0.23327     -0.12581     2     1
 1477   2197.000       0.10825      0.23248     -0.12423     2     1
 1478   2198.000       0.11094      0.23127     -0.12034     2     1
 1479   2199.000       0.11037      0.22970     -0.11933     2     1
 1480   2200.000       0.10827      0.22862     -0.12035     2     1
 1481   2201.000       0.10777      0.22765     -0.11988     2     1
 1482   2202.000       0.10827      0.22663     -0.11837     2     1
 1483   2203.000       0.10716      0.22602     -0.11886     2     1
 1484   2204.000       0.10634      0.22565     -0.11931     2     1
 1485   2205.000       0.10547      0.22536     -0.11990     2     1
 1486   2206.000       0.10482      0.22508     -0.12026     2     1
 1487   2207.000       0.10474      0.22480     -0.12006     2     1
 1488   2208.000       0.10402      0.22453     -0.12051     2     1
 1489   2209.000       0.10308      0.22427     -0.12119     2     1
 1490   2210.000       0.10278      0.22401     -0.12123     2     1
 1491   2211.000       0.10236      0.22377     -0.12141     2     1
 1492   2212.000       0.10220      0.22353     -0.12133     2     1
 1493   2213.000       0.10192      0.22329     -0.12138     2     1
 1494   2214.000       0.10141      0.22301     -0.12160     2     1
 1495   2215.000       0.10155      0.22273     -0.12118     2     1
 1496   2216.000       0.10192      0.22245     -0.12054     2     1
 1497   2217.000       0.13972      0.22207     -0.08235     2     1
 1498   2218.000       0.22505      0.26099     -0.03594     2     1
 1499   2219.000       0.19974      0.26998     -0.07023     2     1
 1500   2220.000       0.18985      0.26781     -0.07796     2     1
 1501   2221.000       0.18073      0.26554     -0.08481     2     1
 1502   2222.000       0.17330      0.26330     -0.09001     2     1
 1503   2223.000       0.16387      0.26129     -0.09741     2     1
 1504   2224.000       0.15322      0.25914     -0.10591     2     1
 1505   2225.000       0.14361      0.25711     -0.11350     2     1
 1506   2226.000       0.13402      0.25543     -0.12141     2     1
 1507   2227.000       0.12673      0.25429     -0.12756     2     1
 1508   2228.000       0.12375      0.25341     -0.12966     2     1
 1509   2229.000       0.12121      0.25267     -0.13145     2     1
 1510   2230.000       0.12013      0.25199     -0.13186     2     1
 1511   2231.000       0.11954      0.25134     -0.13180     2     1
 1512   2232.000       0.11902      0.25070     -0.13168     2     1
 1513   2256.000       0.11902      0.22744     -0.10842     2     1


  Pressure    Log P      WC       Rel K     Log RK   Abs K    Log KA     Diffus     Log D
 0.000E+00            0.3379    0.100E+01            0.134E+01
 0.141E+01   0.150    0.3373    0.608E+00  -0.216    0.813E+00  -0.090    0.142E+04   3.152
 0.168E+01   0.225    0.3372    0.582E+00  -0.235    0.778E+00  -0.109    0.127E+04   3.103
 0.200E+01   0.300    0.3370    0.555E+00  -0.256    0.742E+00  -0.130    0.113E+04   3.051
 0.237E+01   0.375    0.3367    0.527E+00  -0.279    0.704E+00  -0.152    0.996E+03   2.998
 0.282E+01   0.450    0.3364    0.497E+00  -0.304    0.665E+00  -0.178    0.878E+03   2.943
 0.335E+01   0.525    0.3360    0.466E+00  -0.331    0.623E+00  -0.205    0.770E+03   2.886
 0.398E+01   0.600    0.3354    0.434E+00  -0.362    0.581E+00  -0.236    0.672E+03   2.827
 0.473E+01   0.675    0.3348    0.402E+00  -0.396    0.537E+00  -0.270    0.583E+03   2.765
 0.562E+01   0.750    0.3339    0.368E+00  -0.434    0.492E+00  -0.308    0.502E+03   2.701
 0.668E+01   0.825    0.3329    0.334E+00  -0.476    0.447E+00  -0.350    0.430E+03   2.634
 0.794E+01   0.900    0.3315    0.300E+00  -0.523    0.401E+00  -0.397    0.366E+03   2.564
 0.944E+01   0.975    0.3298    0.266E+00  -0.575    0.356E+00  -0.449    0.309E+03   2.490
 0.112E+02   1.050    0.3277    0.232E+00  -0.634    0.311E+00  -0.508    0.259E+03   2.413
 0.133E+02   1.125    0.3251    0.200E+00  -0.699    0.267E+00  -0.573    0.215E+03   2.332
 0.158E+02   1.200    0.3220    0.169E+00  -0.772    0.226E+00  -0.646    0.177E+03   2.248
 0.188E+02   1.275    0.3181    0.140E+00  -0.854    0.187E+00  -0.727    0.145E+03   2.160
 0.224E+02   1.350    0.3135    0.114E+00  -0.944    0.152E+00  -0.818    0.117E+03   2.068
 0.266E+02   1.425    0.3081    0.901E-01  -1.045    0.120E+00  -0.919    0.938E+02   1.972
 0.316E+02   1.500    0.3017    0.697E-01  -1.157    0.932E-01  -1.031    0.746E+02   1.873
 0.376E+02   1.575    0.2944    0.525E-01  -1.280    0.702E-01  -1.153    0.589E+02   1.770
 0.447E+02   1.650    0.2862    0.386E-01  -1.414    0.516E-01  -1.287    0.461E+02   1.664
 0.531E+02   1.725    0.2772    0.276E-01  -1.559    0.369E-01  -1.433    0.359E+02   1.555
 0.631E+02   1.800    0.2674    0.193E-01  -1.715    0.258E-01  -1.589    0.278E+02   1.444
 0.750E+02   1.875    0.2570    0.131E-01  -1.882    0.175E-01  -1.756    0.214E+02   1.330
 0.891E+02   1.950    0.2462    0.874E-02  -2.058    0.117E-01  -1.932    0.164E+02   1.215
 0.106E+03   2.025    0.2351    0.571E-02  -2.243    0.764E-02  -2.117    0.125E+02   1.098
 0.126E+03   2.100    0.2239    0.366E-02  -2.436    0.490E-02  -2.310    0.955E+01   0.980
 0.150E+03   2.175    0.2128    0.231E-02  -2.636    0.309E-02  -2.509    0.726E+01   0.861
 0.178E+03   2.250    0.2019    0.144E-02  -2.841    0.193E-02  -2.714    0.551E+01   0.741
 0.211E+03   2.325    0.1914    0.890E-03  -3.050    0.119E-02  -2.924    0.417E+01   0.620
 0.251E+03   2.400    0.1811    0.544E-03  -3.264    0.728E-03  -3.138    0.316E+01   0.499
 0.299E+03   2.475    0.1714    0.330E-03  -3.481    0.442E-03  -3.355    0.239E+01   0.378
 0.355E+03   2.550    0.1621    0.199E-03  -3.701    0.266E-03  -3.574    0.180E+01   0.256
 0.422E+03   2.625    0.1533    0.120E-03  -3.922    0.160E-03  -3.796    0.136E+01   0.135
 0.501E+03   2.700    0.1450    0.715E-04  -4.146    0.956E-04  -4.019    0.103E+01   0.012
 0.596E+03   2.775    0.1372    0.426E-04  -4.370    0.570E-04  -4.244    0.777E+00  -0.110
 0.708E+03   2.850    0.1299    0.254E-04  -4.596    0.339E-04  -4.470    0.586E+00  -0.232
 0.841E+03   2.925    0.1230    0.151E-04  -4.822    0.201E-04  -4.696    0.442E+00  -0.355
 0.100E+04   3.000    0.1167    0.892E-05  -5.050    0.119E-04  -4.923    0.333E+00  -0.477
 0.119E+04   3.075    0.1107    0.528E-05  -5.277    0.706E-05  -5.151    0.251E+00  -0.600
 0.141E+04   3.150    0.1051    0.312E-05  -5.505    0.418E-05  -5.379    0.190E+00  -0.722
 0.168E+04   3.225    0.0999    0.185E-05  -5.734    0.247E-05  -5.608    0.143E+00  -0.845
 0.200E+04   3.300    0.0951    0.109E-05  -5.963    0.146E-05  -5.836    0.108E+00  -0.968
 0.237E+04   3.375    0.0906    0.644E-06  -6.191    0.861E-06  -6.065    0.813E-01  -1.090
 0.282E+04   3.450    0.0864    0.380E-06  -6.420    0.508E-06  -6.294    0.612E-01  -1.213
 0.335E+04   3.525    0.0825    0.224E-06  -6.650    0.300E-06  -6.523    0.462E-01  -1.336
 0.398E+04   3.600    0.0789    0.132E-06  -6.879    0.177E-06  -6.753    0.348E-01  -1.458
 0.473E+04   3.675    0.0755    0.780E-07  -7.108    0.104E-06  -6.982    0.262E-01  -1.581
 0.562E+04   3.750    0.0724    0.460E-07  -7.338    0.615E-07  -7.211    0.198E-01  -1.704
 0.668E+04   3.825    0.0695    0.271E-07  -7.567    0.362E-07  -7.441    0.149E-01  -1.827
 0.794E+04   3.900    0.0668    0.160E-07  -7.796    0.214E-07  -7.670    0.112E-01  -1.949
 0.944E+04   3.975    0.0643    0.942E-08  -8.026    0.126E-07  -7.900    0.847E-02  -2.072
 0.112E+05   4.050    0.0619    0.555E-08  -8.255    0.743E-08  -8.129    0.639E-02  -2.195
 0.133E+05   4.125    0.0598    0.328E-08  -8.485    0.438E-08  -8.359    0.482E-02  -2.317
 0.158E+05   4.200    0.0578    0.193E-08  -8.714    0.258E-08  -8.588    0.363E-02  -2.440
 0.188E+05   4.275    0.0559    0.114E-08  -8.944    0.152E-08  -8.818    0.273E-02  -2.563
 0.224E+05   4.350    0.0541    0.670E-09  -9.174    0.896E-09  -9.048    0.206E-02  -2.686
 0.266E+05   4.425    0.0525    0.395E-09  -9.403    0.528E-09  -9.277    0.155E-02  -2.809
 0.316E+05   4.500    0.0510    0.233E-09  -9.633    0.311E-09  -9.507    0.117E-02  -2.931
